intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-04-23 06:45:50.205084Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,15,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-22 06:40:08.318700Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,14,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-21 06:09:33.426884Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,13,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-20 06:34:10.063331Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,12,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-19 06:50:19.110754Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,11,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-18 07:01:55.969340Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,10,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-17 07:01:31.262324Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,9,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-16 07:32:19.499685Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,8,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-15 07:30:30.824779Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,7,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-14 06:46:51.336623Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,6,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-13 07:51:31.724820Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,5,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-12 07:45:38.498223Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid listening music!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,4,f1f5114c-9f7a-4bb6-8036-5cf523a6e9a3,Not listening to music!
2025-04-11 07:06:37.471421Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,3,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-10 08:01:30.789489Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,2,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-09 06:40:30.538353Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,1,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
2025-04-08 12:31:48.050755Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Music time!,true,0d21038b-cf53-4958-8879-32926d1d242b,2025-04-07 22:00:00.000Z,,0,dd1fe1a7-6ddf-4cf4-a719-eea9895249fb,Listening to music!
