intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-08-07 06:07:48.114308Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,63,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-08-06 05:56:57.308519Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,62,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-08-05 07:02:11.844909Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,61,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-08-04 09:01:10.467189Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,60,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-08-03 12:57:19.294078Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,59,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-08-02 10:21:58.341754Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,58,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-08-01 09:56:09.100784Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,57,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-31 06:56:07.878292Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,56,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-30 09:15:03.772902Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,55,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-29 10:16:44.121387Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,54,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-28 13:58:51.885434Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,53,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-27 10:59:14.830822Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,52,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-26 09:21:21.793624Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,51,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-07-25 05:39:36.158114Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,50,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-07-24 05:49:03.085801Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,49,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-07-23 08:12:33.039277Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Noting Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,48,a8403d22-2cb5-4c59-aa67-b547d6d0465a,Avoid writing daily achievements!
2025-07-22 10:54:46.760278Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,47,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
2025-07-21 16:28:57.680862Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Note Your Daily Wins!,true,37367602-fe00-4e0c-af84-8a74d8be4a05,2025-06-04 21:00:00.000Z,,46,d531f89c-c993-40e0-a136-024f846548eb,Write down your daily achievements!
