measurement_time,measurement_id,measurement_name,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name,survey1_id,survey1_name,is_survey1,survey1_question1_id,survey1_question1_text,survey1_question1_response,survey1_question2_id,survey1_question2_text,survey1_question2_response,survey1_question3_id,survey1_question3_text,survey1_question3_response,survey1_question4_id,survey1_question4_text,survey1_question4_response,survey2_id,survey2_name,is_survey2,survey2_question1_id,survey2_question1_text,survey2_question1_response,survey2_question2_id,survey2_question2_text,survey2_question2_response
2025-06-06 19:34:46.748596Z,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,15,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,false,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,true,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,3,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",1
2025-06-06 19:34:32.652616Z,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,15,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,true,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",5,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",3,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",7,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",1,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,false,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",
2025-06-05 18:42:27.395339Z,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,14,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,false,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,true,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,5,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",3
2025-06-05 18:42:17.247381Z,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,14,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,true,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",5,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",6,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",5,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",1,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,false,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",
2025-06-04 17:49:25.205225Z,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,13,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,false,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,true,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,2,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",1
2025-06-04 17:49:14.690569Z,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,13,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,true,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",2,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",2,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",4,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",1,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,false,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",
2025-06-03 17:37:07.783470Z,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,12,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,false,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,true,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,2,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",1
2025-06-03 17:37:00.730396Z,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,12,f4a834df-156e-4d15-92c9-fde1cefd081f,Watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,true,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",3,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",2,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",5,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",1,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,false,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",
2025-06-02 17:25:52.227225Z,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,11,045a85ff-dc12-4025-87d5-5935df511320,Not watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,false,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,true,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,1,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",1
2025-06-02 17:25:43.823962Z,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,7dc493ab-7317-4317-bf87-5cd33421eaa3,2025-05-21 20:00:00.000Z,,11,045a85ff-dc12-4025-87d5-5935df511320,Not watching comedy movies or series!,a15921c0-8c4f-4a8e-a049-4341f7c8fa2e,Outcome,true,9f5424f4-f23c-49ee-baa8-77d96a62552d,"On a scale of ""snoozing under a cozy blanket"" to ""sprinting from a herd of stampeding elephants,"" how stressful was your day? <b>(1 = Totally chill to 10 = Call the fire department, my brain is on fire!)</b>
",1,538ce40a-2d9f-4e77-843f-c429b9a6e0b8,"Looking into your crystal ball, how much stress do you predict for tomorrow? <b>(1 = Calm like a monk to 10 = Consider me officially overwhelmed!)</b>
",2,e66d6b15-e85e-45fd-822c-217e8e96fa68,"Did your miracle stress-shrinking method (watching comedy) help you feel like a calm, happy puppy, or was it more like trying to train a cat to do your taxes? <b>(1 = Not helpful at all to 10 = I'm practically levitating with calmness!) <i>(Answer ONLY if you have watched a comedy movie or series!)<i></b>",1,db6e7cf1-33ba-4222-8dc7-53d98d0643ba,"When you skipped the method (not watching comedy) today, did managing stress feel more like “breezing through a sunny park” or “juggling flaming torches while riding a unicycle on a tightrope over a pit of snapping crocodiles”? <b>(1 = Easy breezy to 10 = Send help, I'm barely holding it together!) <i>(Answer ONLY if you have NOT watched a comedy movie or series!)<i></b>
",3,8ed653cb-6d3d-4b21-8dea-8eb42caba541,Mediators,false,e1e6ff2f-3524-49ae-9a21-35c2fb37f22c,How much did worrying about <b>the future</b> mess with your stress today?<b> (1 = Future? Never heard of her to 10 = Mentally already living in 2045 and panicking!)<b>,,9a3579bf-c4bd-430a-9ce7-4d5e9fad6397,"Did you and your wallet have a peaceful relationship today, or was it... complicated? <b>(1 = Peaceful vibes to 10 = We're not speaking right now!)<b>",
