intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-06-04 16:32:39.053684Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,15,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-06-03 05:11:42.174956Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,14,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-06-02 05:00:13.143749Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,13,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-06-01 05:06:06.976428Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,12,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-05-31 05:59:53.220243Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,11,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-30 05:00:12.800719Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,10,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-29 05:00:12.103647Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,9,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-28 05:01:15.970549Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,8,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-27 05:00:48.074782Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,7,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-25 11:54:51.525358Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,5,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-24 11:53:59.640639Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,4,1ed4ca9f-e6fb-4c53-b2ac-be9b95f096ce,Not watching comedy movies or series!
2025-05-23 05:05:20.060243Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,3,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-05-22 07:12:36.279814Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,2,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
2025-05-21 08:59:20.947314Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,aae6297e-36b6-4e6d-949b-5fb33d6d5966,2025-05-19 21:00:00.000Z,,1,ed726f42-04f5-4460-a0e0-b85425d45c3c,Watching comedy movies or series!
