intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-05-18 10:00:29.038686Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Creative Writing!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,31,0de68864-16e0-41d9-9fa6-da4e4af8dc85,Not Creating Literary Works!
2025-05-16 08:05:07.311719Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Creative Writing!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,29,0de68864-16e0-41d9-9fa6-da4e4af8dc85,Not Creating Literary Works!
2025-05-15 09:24:04.576268Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Creative Writing!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,28,0de68864-16e0-41d9-9fa6-da4e4af8dc85,Not Creating Literary Works!
2025-05-14 13:05:21.109294Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,27,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-13 09:22:30.844467Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,26,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-12 18:59:30.619466Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,25,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-10 11:43:14.206954Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,23,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-09 12:28:19.773221Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,22,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-08 12:37:08.371850Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,21,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
2025-05-07 17:32:15.009780Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Literary Creation Time!,true,a11d06dc-8a5c-4f21-94f9-e61e76681084,2025-04-16 22:00:00.000Z,,20,e0505b53-a608-4797-8db0-66bb54bece43,Creating Literary Works!
