intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-04-18 07:07:02.254815Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,15,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-17 11:42:18.470966Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,14,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-16 09:14:38.129863Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,13,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-15 06:46:41.449970Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,12,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-14 10:43:32.279695Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,11,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-13 12:01:47.002807Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,10,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-12 10:14:44.959050Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,9,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-11 06:57:39.107296Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,8,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-10 06:28:54.210410Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,7,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-09 07:09:24.245136Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,6,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-08 07:29:51.548845Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,5,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-07 08:45:04.281667Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid Karaoke!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,4,088ae441-5ac7-40ee-8865-ec7988585192,No karaoke!
2025-04-06 09:08:22.966231Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,3,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-05 07:09:37.257029Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,2,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-04 06:25:34.528838Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,1,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
2025-04-03 09:10:23.937969Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Karaoke Time!,true,7006d13c-d081-4e3f-be3d-9f9e20fb2a72,2025-04-02 22:00:00.000Z,,0,2d20b250-9766-4ca4-b2f3-359ff96886c9,Karaoke!
