intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-04-18 05:11:09.025691Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,15,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-17 13:08:34.336355Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,14,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-16 11:36:35.818848Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,13,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-15 05:00:08.545303Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,12,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-14 05:14:40.942889Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,11,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-13 05:01:33.378102Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,10,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-12 08:32:01.072409Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,9,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-11 05:00:04.973074Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,8,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-10 07:08:34.479729Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,7,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-09 05:17:17.009273Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,6,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-08 05:00:14.530320Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,5,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-07 12:45:30.691329Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,4,1bd94951-d727-4b33-b5eb-4023b9c5b22b,Not watching comedy movies or series 
2025-04-06 12:48:46.566333Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,3,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-05 08:18:16.751971Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,2,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-04 11:27:18.601808Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,1,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
2025-04-03 10:55:31.991168Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,8a96ab56-a88c-449c-92ab-7f877824507c,2025-04-02 21:00:00.000Z,,0,21188951-d8bb-46a7-9345-bd7a5c75fdd8,Watching comedy movies or series 
