intervention_task_time,intervention_task_id,intervention_task_name,is_completed,participant_id,participant_started_at,invite_code,current_day_of_study,current_intervention_id,current_intervention_name
2025-05-06 06:10:07.575749Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,15,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-05-05 07:26:11.490626Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,14,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-05-04 07:57:27.333771Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,13,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-05-03 06:27:07.178318Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,12,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-05-02 06:15:37.916490Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,11,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-05-01 10:21:06.295809Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,10,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-30 08:19:20.430545Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,9,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-29 08:00:43.221909Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,8,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-28 13:45:13.984738Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,7,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-27 08:06:28.057833Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,6,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-26 09:32:00.242307Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,5,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-25 06:37:35.346019Z,d5239fc5-d463-4e2c-8575-671570b78089,Avoid watching comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,4,5c65f584-012e-4c53-9938-e0c7c95e270c,Not watching comedy movies or series!
2025-04-24 08:43:12.504921Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,3,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-04-23 08:15:44.586547Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,2,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-04-22 09:48:34.435089Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,1,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
2025-04-21 09:39:52.034066Z,2e61ce01-f5c7-42fc-9978-63a3bdd0dcd4,Watch comedy movies or series!,true,9c65b92d-9a1d-4536-8653-e02444533f4d,2025-04-20 22:00:00.000Z,,0,9fee3457-2e6a-4bc5-b5d9-d00fdfff67a5,Watching comedy movies or series!
